CountyName,PrecinctCode,PrecinctName,Description,HouseNum,PrefixDirectionDesc,Street,StreetTypeDesc,SuffixdirectionDesc,City,StateDesc,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
PHILADELPHIA,1715,PHILA WD 17 DIV 15,17/15 CHAMPLOST HOMES (PHA),1953,NULL,NEDRO,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,1716,PHILA WD 17 DIV 16,17/16 BELFIELD RECREATION CENTER,NULL,NULL,21ST ST & CHEW AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1717,PHILA WD 17 DIV 17,17/17 BELFIELD RECREATION CENTER,NULL,NULL,21ST ST & CHEW AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1718,PHILA WD 17 DIV 18,17/18 PENNELL SCHOOL,NULL,NULL,NEDRO & OGONTZ AVES,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1719,PHILA WD 17 DIV 19,17/19 LOVE MISSIONARY BAPT CHURCH,5801,NULL,OGONTZ,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,1720,PHILA WD 17 DIV 20,17/20 SUFFOLK MANOR APTS,1424,NULL,CLEARVIEW,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,NULL,NO
PHILADELPHIA,1721,PHILA WD 17 DIV 21,17/21 WIDENER SCHOOL,1500,W,OLNEY,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,1722,PHILA WD 17 DIV 22,17/22 WIDENER SCHOOL,1500,W,OLNEY,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,1723,PHILA WD 17 DIV 23,17/23 WIDENER SCHOOL,1500,W,OLNEY,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,A L,NULL,NO
PHILADELPHIA,1724,PHILA WD 17 DIV 24,17/24 ESTHER MARIE BALLROOM,1605,W,ROCKLAND,ST,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,1725,PHILA WD 17 DIV 25,17/25 ESTHER MARIE BALLROOM,1605,W,ROCKLAND,ST,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,1726,PHILA WD 17 DIV 26,17/26 SUFFOLK MANOR APTS,1424,NULL,CLEARVIEW,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,1727,PHILA WD 17 DIV 27,17/27 PENNELL SCHOOL,NULL,NULL,NEDRO & OGONTZ AVES,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1728,PHILA WD 17 DIV 28,17/28 CORINTHIAN COMM & EDUC CTR,6100,N,21ST,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,1729,PHILA WD 17 DIV 29,17/29 PROVISION OF GRACE CHURCH,1950,W,ROCKLAND,ST,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,NO
PHILADELPHIA,1801,PHILA WD 18 DIV 01,18/01 HANCOCK RECREATION CENTER,NULL,NULL,HANCOCK & MASTER STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,NULL,NO
PHILADELPHIA,1802,PHILA WD 18 DIV 02,18/02 UNION HALL,236,NULL,RICHMOND,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,1803,PHILA WD 18 DIV 03,18/03 MC KINLEY SCHOOL,NULL,NULL,ORKNEY & DIAMOND STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,1804,PHILA WD 18 DIV 04,18/04 ADAIRE SCHOOL,NULL,NULL,PALMER & THOMPSON STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,NULL,NULL,NO
PHILADELPHIA,1805,PHILA WD 18 DIV 05,18/05 FISHTOWN RECREATION CENTER,NULL,NULL,E MONTGOMERY & GIRARD AVES,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,NULL,NO
PHILADELPHIA,1806,PHILA WD 18 DIV 06,18/06 FISHTOWN RECREATION CENTER,NULL,NULL,E MONTGOMERY & GIRARD AVES,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B N,,NO
PHILADELPHIA,1807,PHILA WD 18 DIV 07,18/07 ADAIRE SCHOOL,NULL,NULL,PALMER & THOMPSON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,1808,PHILA WD 18 DIV 08,18/08 MC KINLEY SCHOOL,NULL,NULL,ORKNEY & DIAMOND STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,1809,PHILA WD 18 DIV 09,18/09 DISTRICT # 6 HEALTH CENTER,301,W,GIRARD,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,1810,PHILA WD 18 DIV 10,18/10 NEUMANN SR HOUSING,1601,E,PALMER,ST,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,1811,PHILA WD 18 DIV 11,18/11 PENNA WIDOWS HOME,1401,E,SUSQUEHANNA,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,A N,,NO
PHILADELPHIA,1812,PHILA WD 18 DIV 12,18/12 ADAIRE SCHOOL,NULL,NULL,PALMER & THOMPSON STS,NULL,NULL,PHILADELPHIA,PA,1,NULL,A N,NULL,YES
PHILADELPHIA,1813,PHILA WD 18 DIV 13,18/13 NORRIS SQUARE CHILD CARE CTR,2011,N,MASCHER,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,1814,PHILA WD 18 DIV 14,18/14 TAJDEED RESIDENCES COMM ROOM,1537,N,CADWALLADER,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,1815,PHILA WD 18 DIV 15,18/15 TAJDEED RESIDENCES COMM ROOM,1537,N,CADWALLADER,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,1816,PHILA WD 18 DIV 16,18/16 TOWEY RECREATION CENTER,NULL,NULL,HOWARD & BERKS STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,A N,,NO
PHILADELPHIA,1817,PHILA WD 18 DIV 17,18/17 TOWEY RECREATION CENTER,NULL,NULL,HOWARD & BERKS STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,A N,,NO
PHILADELPHIA,1901,PHILA WD 19 DIV 01,19/01 RIVERA REC CENTER,NULL,NULL,05TH ST & ALLEGHENY AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,1902,PHILA WD 19 DIV 02,19/02 MUNOZ ELEM SCHOOL,NULL,NULL,03RD & ONTARIO STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,1903,PHILA WD 19 DIV 03,19/03 LUIS MUNOZ SCHOOL,NULL,NULL,3RD & ONTARIO STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N N,,NO
PHILADELPHIA,1904,PHILA WD 19 DIV 04,19/04 MARIN MUNOZ SCHOOL,NULL,NULL,03RD & ONTARIO STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,A H,NULL,YES
PHILADELPHIA,1905,PHILA WD 19 DIV 05,19/05 POTTER THOMAS SCHOOL,NULL,NULL,06TH ST & INDIANA AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,1906,PHILA WD 19 DIV 06,19/06 CONGRESO EDUC & TRAINING CTR,2800,N,AMERICAN,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,1907,PHILA WD 19 DIV 07,19/07 CONGRESO EDUC & TRAINING CTR,2800,N,AMERICAN,ST,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,1908,PHILA WD 19 DIV 08,19/08 POTTER THOMAS SCHOOL,NULL,NULL,6TH ST & INDIANA AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1909,PHILA WD 19 DIV 09,19/09 FAIRHILL COMM ACADEMY H S,2820,N,4TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,1910,PHILA WD 19 DIV 10,19/10 GARAGE,2354,N,MASCHER,ST,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,1911,PHILA WD 19 DIV 11,19/11 HUNTER SCHOOL,2400,N,HOWARD,ST,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,1912,PHILA WD 19 DIV 12,19/12 NORRIS SQUARE UNIV PRES CHURCH,NULL,NULL,HANCOCK ST & SUSQUEHANNA AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,1913,PHILA WD 19 DIV 13,19/13 WELSH SCHOOL,NULL,NULL,04TH & YORK STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1914,PHILA WD 19 DIV 14,19/14 MC KINLEY SCHOOL,NULL,NULL,ORKNEY & DIAMOND STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,1915,PHILA WD 19 DIV 15,19/15 MC KINLEY SCHOOL,NULL,NULL,ORKNEY & DIAMOND STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,1916,PHILA WD 19 DIV 16,19/16 SCHOOL DISTRICT REGIONAL OFFICE,2603,N,05TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B N,NULL,NO
PHILADELPHIA,1917,PHILA WD 19 DIV 17,19/17 J WELSH SCHOOL,NULL,NULL,04TH & YORK STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1918,PHILA WD 19 DIV 18,19/18 J WELSH SCHOOL,NULL,NULL,04TH & YORK STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,1919,PHILA WD 19 DIV 19,19/19 FIRE ENGINE CO # 02,2426,N,02ND,ST,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2001,PHILA WD 20 DIV 01,20/01 BROWN COMMUNITY CENTER,1701,N,08TH,ST,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2002,PHILA WD 20 DIV 02,20/02 CRUZ RECREATION CENTER,1401,N,06TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2003,PHILA WD 20 DIV 03,20/03 DENDY REC CTR,NULL,NULL,10TH & OXFORD STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2004,PHILA WD 20 DIV 04,20/04 GRAY MANOR,1600,N,08TH,ST,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2005,PHILA WD 20 DIV 05,20/05 8TH & DIAMOND ST REC CTR,NULL,NULL,08TH & DIAMOND STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2006,PHILA WD 20 DIV 06,20/06 YORKTOWN APTS,1300,W,JEFFERSON,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2007,PHILA WD 20 DIV 07,20/07 PENROSE RECREATION CENTER,NULL,NULL,12TH ST & SUSQUEHANNA AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2008,PHILA WD 20 DIV 08,20/08 BROWN COMMUNITY CENTER,1701,N,08TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,NULL,NO
PHILADELPHIA,2009,PHILA WD 20 DIV 09,20/09 NORRIS HOMES (PHA),1915,N,11TH,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2010,PHILA WD 20 DIV 10,20/10 8TH & DIAMOND ST REC CTR,NULL,NULL,8TH & DIAMOND STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2011,PHILA WD 20 DIV 11,20/11 DENDY REC CENTER,NULL,NULL,10TH & OXFORD STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,NULL,NULL,NO
PHILADELPHIA,2101,PHILA WD 21 DIV 01,21/01 PILGRIM ORTHODOX CHURCH,3815,NULL,TERRACE,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2102,PHILA WD 21 DIV 02,21/02 PILGRIM ORTHODOX CHURCH,3815,NULL,TERRACE,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2103,PHILA WD 21 DIV 03,21/03 HENRY ON THE PARK/BLDG E,7901,NULL,HENRY,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2104,PHILA WD 21 DIV 04,21/04 VENICE ISLAND RECREATION CTR,7,NULL,LOCK,ST,NULL,PHILADELPHIA,PA,19127,NULL,N L,NULL,YES
PHILADELPHIA,2105,PHILA WD 21 DIV 05,21/05 SHAWMONT SCHOOL,NULL,NULL,SHAWMONT AVE & EVA ST,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2106,PHILA WD 21 DIV 06,21/06 NORTH LIGHT COMMUNITY CENTER,175,NULL,GREEN,LA,NULL,PHILADELPHIA,PA,19127,NULL,B L,NULL,YES
PHILADELPHIA,2107,PHILA WD 21 DIV 07,21/07 NORTH LIGHT COMMUNITY CTR,175,NULL,GREEN,LA,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2108,PHILA WD 21 DIV 08,21/08 HILLSIDE RECREATION CENTER,201,NULL,FOUNTAIN,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2109,PHILA WD 21 DIV 09,21/09 HILLSIDE RECREATION CENTER,201,NULL,FOUNTAIN,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2110,PHILA WD 21 DIV 10,21/10 JOURNEYS WAY,403,NULL,RECTOR,ST,NULL,PHILADELPHIA,PA,NULL,NULL,A L,NULL,NO
PHILADELPHIA,2111,PHILA WD 21 DIV 11,21/11 TONYS GLASS WORKS,235,NULL,COTTON,ST,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2112,PHILA WD 21 DIV 12,21/12 NORTH LIGHT COMMUNITY CENTER,175,NULL,GREEN,LA,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2113,PHILA WD 21 DIV 13,21/13 HILLSIDE RECREATION CENTER,201,NULL,FOUNTAIN,ST,NULL,PHILADELPHIA,PA,19127,NULL,B L,NULL,YES
PHILADELPHIA,2114,PHILA WD 21 DIV 14,21/14 COOK WISSAHICKON SCHOOL,NULL,NULL,RIGHTER & SALAIGNAC STS,NULL,NULL,PHILADELPHIA,PA,1,NULL,N L,NULL,YES
PHILADELPHIA,2115,PHILA WD 21 DIV 15,21/15 NORTHERN HOME,5301,NULL,RIDGE,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2116,PHILA WD 21 DIV 16,21/16 COOK WISSAHICKON SCHOOL,NULL,NULL,RIGHTER & SALAIGNAC STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2117,PHILA WD 21 DIV 17,21/17 JOURNEYS WAY,403,NULL,RECTOR,ST,NULL,PHILADELPHIA,PA,NULL,NULL,A L,NULL,NO
PHILADELPHIA,2118,PHILA WD 21 DIV 18,21/18 JOURNEYS WAY,403,NULL,RECTOR,ST,NULL,PHILADELPHIA,PA,NULL,NULL,A L,NULL,NO
PHILADELPHIA,2119,PHILA WD 21 DIV 19,21/19 BETHANY LUTHERAN CHURCH,401,NULL,MARTIN,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2120,PHILA WD 21 DIV 20,21/20 BETHANY LUTHERAN CHURCH,401,NULL,MARTIN,ST,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2121,PHILA WD 21 DIV 21,21/21 ROXBOROUGH HIGH SCHOOL,6400,NULL,RIDGE,AVE,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2122,PHILA WD 21 DIV 22,21/22 FIRE ENGINE CO # 39,NULL,NULL,RIDGE AVE & CINNAMINSON ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2123,PHILA WD 21 DIV 23,21/23 CHARTER COURT APARTMENTS,5450,NULL,WISSAHICKON,AVE,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2124,PHILA WD 21 DIV 24,21/24 WALNUT LANE GOLF COURSE,800,W,WALNUT,LA,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2125,PHILA WD 21 DIV 25,21/25 ROX MEM HOSPITAL AUDITORIUM,NULL,NULL,RIDGE AVE & JAMESTOWN ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,YES
PHILADELPHIA,2126,PHILA WD 21 DIV 26,21/26 ROX MEM HOSPITAL AUDITORIUM,NULL,NULL,RIDGE AVE & JAMESTOWN ST,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,A L,NULL,NO
PHILADELPHIA,2127,PHILA WD 21 DIV 27,21/27 BETHANY LUTHERAN CHURCH,401,NULL,MARTIN,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,NULL,NO
PHILADELPHIA,2128,PHILA WD 21 DIV 28,21/28 ROXBOROUGH HIGH SCHOOL,6400,NULL,RIDGE,AVE,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2129,PHILA WD 21 DIV 29,21/29 SALVATION ARMY,6730,NULL,RIDGE,AVE,NULL,PHILADELPHIA,PA,19128,NULL,B N,NULL,YES
PHILADELPHIA,2130,PHILA WD 21 DIV 30,21/30 SHAWMONT SCHOOL,NULL,NULL,SHAWMONT AVE & EVA ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2131,PHILA WD 21 DIV 31,21/31 ROXBOROUGH HIGH SCHOOL,6400,NULL,RIDGE,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2132,PHILA WD 21 DIV 32,21/32 SAUL HIGH SCHOOL,7100,NULL,HENRY,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2133,PHILA WD 21 DIV 33,21/33 CATHEDRAL VILLAGE AUDITORIUM,600,E,CATHEDRAL,RD,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2134,PHILA WD 21 DIV 34,21/34 HOUSTON RECREATION CENTER,NULL,NULL,WISSAHICKON AVE & GRAKYN LA,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2135,PHILA WD 21 DIV 35,21/35 COOK WISSAHICKON SCHOOL,NULL,NULL,RIGHTER & SALAIGNAC STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2136,PHILA WD 21 DIV 36,21/36 ROX MEM HOSPITAL AUDITORIUM,NULL,NULL,RIDGE AVE & JAMESTOWN ST,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2137,PHILA WD 21 DIV 37,21/37 ROX MEM HOSPITAL AUDITORIUM,NULL,NULL,RIDGE AVE & JAMESTOWN ST,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2138,PHILA WD 21 DIV 38,21/38 SAUL HIGH SCHOOL,7100,NULL,HENRY,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2139,PHILA WD 21 DIV 39,21/39 SUMMIT PARK APTS-CLUBHOUSE,8201,NULL,HENRY,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2140,PHILA WD 21 DIV 40,21/40 SALVATION ARMY,6730,NULL,RIDGE,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,A H,NULL,NO
PHILADELPHIA,2141,PHILA WD 21 DIV 41,21/41 ROXBOROUGH Y M C A,NULL,NULL,DOMINO LA & RIDGE AVE,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2142,PHILA WD 21 DIV 42,21/42 SHAWMONT SCHOOL,NULL,NULL,SHAWMONT AVE & EVA ST,NULL,NULL,PHILADELPHIA,PA,19128,NULL,B L,NULL,YES
PHILADELPHIA,2143,PHILA WD 21 DIV 43,21/43 ANDORRA BRANCH LIBRARY,705,E,CATHEDRAL,RD,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2144,PHILA WD 21 DIV 44,21/44 HOUSTON RECREATION CENTER,NULL,NULL,WISSAHICKON AVE & GRAKYN LA,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2145,PHILA WD 21 DIV 45,21/45 CATHEDRAL VILLAGE AUDITORIUM,600,E,CATHEDRAL,RD,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2201,PHILA WD 22 DIV 01,22/01 SUMMIT PRESBYTERIAN CHURCH,6757,NULL,GREENE,ST,NULL,PHILADELPHIA,PA,191119,NULL,N L,NULL,YES
PHILADELPHIA,2202,PHILA WD 22 DIV 02,22/02 SUMMIT PRESBYTERIAN CHURCH,6757,NULL,GREENE,ST,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2203,PHILA WD 22 DIV 03,22/03 CLIVEDEN CONVALESCENT HOME,6400,NULL,GREENE,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2204,PHILA WD 22 DIV 04,22/04 GERMANTOWN JEWISH CENTER,400,W,ELLET,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2205,PHILA WD 22 DIV 05,22/05 GERMANTOWN JEWISH CENTER,400,W,ELLET,ST,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2206,PHILA WD 22 DIV 06,22/06 GERMANTOWN HOME,6950,NULL,GERMANTOWN,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2207,PHILA WD 22 DIV 07,22/07 JESUS IS THE WAY CHURCH,6753,NULL,GERMANTOWN,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,NULL,NO
PHILADELPHIA,2208,PHILA WD 22 DIV 08,22/08 BLAIR CHRISTIAN ACADEMY,220,W,UPSAL,ST,NULL,PHILADELPHIA,PA,1,NULL,F H,NULL,YES
PHILADELPHIA,2209,PHILA WD 22 DIV 09,22/09  ST MICHAELS CHURCH,6671,NULL,GERMANTOWN,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2210,PHILA WD 22 DIV 10,22/10 BLAIR CHRISTIAN ACADEMY,220,W,UPSAL,ST,NULL,PHILADELPHIA,PA,1,NULL,F H,NULL,YES
PHILADELPHIA,2211,PHILA WD 22 DIV 11,22/11 GERMANTOWN HOME,6950,NULL,GERMANTOWN,AVE,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2212,PHILA WD 22 DIV 12,22/12 PLEASANT RECREATION CENTER,NULL,NULL,PLEASANT ST & CHEW AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2213,PHILA WD 22 DIV 13,22/13 ST MICHAELS CHURCH,6671,NULL,GERMANTOWN,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,B L,,NO
PHILADELPHIA,2214,PHILA WD 22 DIV 14,22/14 CARING HEART NURSING HOME,6445,NULL,GERMANTOWN,AVE,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2215,PHILA WD 22 DIV 15,22/15 CLIVEDEN HOUSE,6415,NULL,MUSGRAVE,ST,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
PHILADELPHIA,2216,PHILA WD 22 DIV 16,22/16 MT AIRY RECREATION CENTER,NULL,NULL,GERMANTOWN AVE & SEDGWICK ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,N N,NULL,YES
PHILADELPHIA,2217,PHILA WD 22 DIV 17,22/17 MT AIRY RECREATION CENTER,NULL,NULL,GERMANTOWN AVE & SEDGWICK ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2218,PHILA WD 22 DIV 18,22/18 PLEASANT RECREATION CENTER,NULL,NULL,PLEASANT ST & CHEW AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2219,PHILA WD 22 DIV 19,22/19 PLEASANT RECREATION CENTER,NULL,NULL,PLEASANT ST & CHEW AVE,NULL,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2220,PHILA WD 22 DIV 20,22/20 EMLEN SCHOOL,NULL,NULL,CHEW AVE & UPSAL ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2221,PHILA WD 22 DIV 21,22/21 EMLEN SCHOOL,NULL,NULL,CHEW AVE & UPSAL ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2222,PHILA WD 22 DIV 22,22/22 EMLEN SCHOOL,NULL,NULL,CHEW AVE & UPSAL ST,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2223,PHILA WD 22 DIV 23,22/23 GERMANTOWN CHRISTIAN ASSEMBLY,610,E,MT PLEASANT,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2224,PHILA WD 22 DIV 24,22/24 GERMANTOWN CHRISTIAN ASSEMBLY,610,E,MT PLEASANT,AVE,NULL,PHILADELPHIA,PA,NULL,NULL,F H,,NO
PHILADELPHIA,2225,PHILA WD 22 DIV 25,22/25 UNIVERSAL UNITARIAN CHURCH,6900,NULL,STENTON,AVE,NULL,PHILADELPHIA,PA,191,NULL,B L,NULL,YES
PHILADELPHIA,2226,PHILA WD 22 DIV 26,22/26 A B DAY SCHOOL,NULL,NULL,CRITTENDEN & JOHNSON STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,N L,NULL,YES
PHILADELPHIA,2227,PHILA WD 22 DIV 27,22/27 A B DAY SCHOOL,NULL,NULL,CRITTENDEN & JOHNSON STS,NULL,NULL,PHILADELPHIA,PA,191,NULL,F H,NULL,NO
PHILADELPHIA,2228,PHILA WD 22 DIV 28,22/28 A B DAY SCHOOL,NULL,NULL,CRITTENDON & JOHNSON STS,NULL,NULL,PHILADELPHIA,PA,NULL,NULL,N L,,NO
